Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,NObeyesdad
-0.20688898174867157,0.7324255594997313,-1.015317590701258,1.0,1.0,1.088341755265735,-2.1670227344876687,1,0.0,-1.6449050708254869,0.0,-0.01210936687014236,1.0,0.5211595181256249,False,False,False,True,False,1
0.4235818278170949,2.4476414553911843,0.588656138934842,1.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-1.6449050708254869,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,6
-0.36450668414011317,-0.5539863624188602,-0.2515205765888294,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,2.3397501195133885,2.0,-1.4191715978588444,False,False,False,False,True,6
-0.5221243865315548,1.590033507445459,-0.7097987850562866,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-1.1880391100619079,1.0,0.5211595181256249,False,False,False,True,False,1
-0.6797420889229964,-1.0899913298849377,-1.3972160977574724,1.0,0.0,-0.7850187010698834,1.6897404491030699,2,1.0,-0.013073263985237213,0.0,2.3397501195133885,2.0,-1.4191715978588444,False,False,False,True,False,1
-0.5221243865315548,-0.017981394952780436,-0.8243683371731508,1.0,1.0,-0.7850187010698834,-2.1670227344876687,2,0.0,-0.013073263985237213,0.0,-0.01210936687014236,2.0,4.401821750094563,False,False,False,False,True,1
-0.837359791314438,0.5180235725132994,-0.40427997941131516,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.013073263985237213,1.0,2.3397501195133885,1.0,0.5211595181256249,False,False,False,True,False,1
-0.20688898174867157,-0.23238338193921237,-0.6334190836450437,0.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,1.163820376321623,2.0,2.461490634110094,False,False,False,False,True,1
0.7388172325999781,0.7324255594997313,-0.13695102447196517,0.0,1.0,-2.6583791574055016,1.6897404491030699,2,0.0,1.6187585428550124,0.0,-1.1880391100619079,1.0,-1.4191715978588444,False,False,True,False,False,5
2.314994256514394,0.9468275464861633,0.13037793046738483,0.0,0.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,0.5211595181256249,False,False,False,True,False,6
-0.36450668414011317,-0.5539863624188602,-0.9389378892900152,0.0,1.0,-0.7850187010698834,1.6897404491030699,2,0.0,-0.013073263985237213,0.0,1.163820376321623,0.0,0.5211595181256249,False,False,False,True,False,1
-0.20688898174867157,-0.5539863624188602,-0.747988635761908,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,1.0,0.5211595181256249,False,False,False,True,False,1
-0.20688898174867157,-0.23238338193921237,-1.015317590701258,0.0,0.0,-0.7850187010698834,1.6897404491030699,2,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,-1.4191715978588444,False,False,False,False,True,1
-0.5221243865315548,-0.4467853689256443,-0.9389378892900152,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,1.0,-0.013073263985237213,0.0,-0.01210936687014236,1.0,2.461490634110094,False,False,False,True,False,1
-0.5221243865315548,1.1612295334725953,-0.2515205765888294,0.0,0.0,-2.6583791574055016,0.4041527212394904,0,0.0,-0.013073263985237213,0.0,1.163820376321623,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.5221243865315548,1.2684305269658112,-0.5570393822338009,1.0,1.0,-2.6583791574055016,0.4041527212394904,2,0.0,1.6187585428550124,0.0,1.163820376321623,0.0,0.5211595181256249,False,False,False,True,False,1
-0.5221243865315548,0.5180235725132994,-0.5570393822338009,1.0,1.0,-2.6583791574055016,0.4041527212394904,2,0.0,1.6187585428550124,0.0,1.163820376321623,0.0,0.5211595181256249,False,False,False,True,False,1
-0.20688898174867157,-0.23238338193921237,-0.9389378892900152,0.0,0.0,-0.7850187010698834,1.6897404491030699,2,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,0.5211595181256249,True,False,False,False,False,1
-0.36450668414011317,-0.017981394952780436,-0.6334190836450437,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,-1.1880391100619079,1.0,0.5211595181256249,True,False,False,False,False,1
-0.5221243865315548,-0.6611873559120762,-0.8243683371731508,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,-1.1880391100619079,1.0,-1.4191715978588444,False,False,False,True,False,1
-0.6797420889229964,0.6252245660065153,-1.2062668442293651,1.0,1.0,-0.7850187010698834,1.6897404491030699,1,0.0,1.6187585428550124,0.0,1.163820376321623,2.0,-1.4191715978588444,False,False,False,True,False,0
-0.6797420889229964,-0.5539863624188602,-1.0916972921125008,0.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,2.3397501195133885,1.0,0.5211595181256249,False,False,False,True,False,1
-0.36450668414011317,-0.3395843754324283,-0.9389378892900152,0.0,1.0,-0.7850187010698834,-2.1670227344876687,0,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,0.5211595181256249,False,False,False,True,False,1
-0.36450668414011317,-0.23238338193921237,-1.2062668442293651,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-1.1880391100619079,2.0,0.5211595181256249,True,False,False,False,False,1
-0.20688898174867157,1.0540285399793792,0.13037793046738483,1.0,1.0,-2.6583791574055016,0.4041527212394904,3,0.0,-0.013073263985237213,0.0,-1.1880391100619079,2.0,2.461490634110094,False,False,False,True,False,6
-0.20688898174867157,-0.5539863624188602,0.321327183995492,1.0,1.0,-0.7850187010698834,0.4041527212394904,3,0.0,-0.013073263985237213,0.0,-1.1880391100619079,1.0,2.461490634110094,True,False,False,False,False,2
0.8964349349914197,0.6252245660065153,0.9705546459910562,1.0,1.0,-2.6583791574055016,0.4041527212394904,0,1.0,-0.013073263985237213,1.0,-1.1880391100619079,0.0,2.461490634110094,True,False,False,False,False,3
-0.20688898174867157,1.0540285399793792,-1.015317590701258,1.0,0.0,-0.7850187010698834,0.4041527212394904,0,0.0,1.6187585428550124,0.0,-1.1880391100619079,1.0,0.5211595181256249,False,False,False,True,False,1
-0.837359791314438,1.590033507445459,-0.8243683371731508,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,1.6187585428550124,0.0,1.163820376321623,1.0,0.5211595181256249,False,True,False,False,False,1
-0.049271279357229955,-0.017981394952780436,-0.060571323060722305,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,1.6187585428550124,0.0,-1.1880391100619079,1.0,2.461490634110094,False,False,False,True,False,6
-0.20688898174867157,-0.5539863624188602,-1.015317590701258,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,0.5211595181256249,False,False,False,True,False,1
0.8964349349914197,1.0540285399793792,0.16856778117300628,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,0.5211595181256249,False,False,False,True,False,6
-0.20688898174867157,-0.3395843754324283,-0.04147639770791159,1.0,1.0,-0.7850187010698834,0.4041527212394904,3,0.0,-0.013073263985237213,0.0,-1.1880391100619079,1.0,-1.4191715978588444,False,False,False,True,False,2
0.10834642303421166,-0.017981394952780436,-0.13695102447196517,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,-1.1880391100619079,1.0,0.5211595181256249,False,False,False,True,False,6
-0.20688898174867157,-0.5539863624188602,-1.0726023667596902,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.5221243865315548,1.590033507445459,-0.13695102447196517,1.0,1.0,-0.7850187010698834,-2.1670227344876687,2,0.0,1.6187585428550124,0.0,-0.01210936687014236,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.837359791314438,1.2684305269658112,0.015808378350520555,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,-1.4191715978588444,False,False,False,True,False,5
4.83687749477746,0.8396265529929473,-0.09876117376634373,1.0,0.0,1.088341755265735,1.6897404491030699,2,0.0,1.6187585428550124,1.0,2.3397501195133885,0.0,2.461490634110094,False,False,False,False,True,5
0.2659641254256533,-0.017981394952780436,-0.6334190836450437,1.0,0.0,1.088341755265735,-2.1670227344876687,2,0.0,-0.013073263985237213,0.0,1.163820376321623,0.0,2.461490634110094,False,False,False,True,False,1
-0.20688898174867157,0.1964205920336515,-0.6334190836450437,0.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,2.3397501195133885,1.0,2.461490634110094,False,False,False,True,False,1
-0.36450668414011317,-0.017981394952780436,-0.7709025461852806,1.0,0.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.36450668414011317,1.9116364879251047,0.13037793046738483,1.0,1.0,-0.7850187010698834,0.4041527212394904,3,0.0,-1.6449050708254869,0.0,-1.1880391100619079,1.0,0.5211595181256249,True,False,False,False,False,5
-0.36450668414011317,0.5180235725132994,0.321327183995492,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,1.6187585428550124,0.0,2.3397501195133885,2.0,-1.4191715978588444,False,False,False,False,True,2
-0.5221243865315548,0.5180235725132994,-0.4424698301169366,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-1.1880391100619079,1.0,0.5211595181256249,False,False,False,True,False,1
-0.20688898174867157,-0.8755893428985058,-1.282646545640608,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,1.0,0.5211595181256249,False,False,False,True,False,1
-0.20688898174867157,1.804435494431891,0.321327183995492,1.0,1.0,-2.6583791574055016,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,-1.1880391100619079,2.0,2.461490634110094,False,False,False,True,False,6
-0.5221243865315548,0.5180235725132994,-1.3972160977574724,1.0,0.0,1.088341755265735,1.6897404491030699,2,0.0,-1.6449050708254869,0.0,-0.01210936687014236,0.0,-1.4191715978588444,False,False,False,False,True,0
-0.049271279357229955,-0.4467853689256443,-0.747988635761908,1.0,1.0,1.088341755265735,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.20688898174867157,0.6252245660065153,0.13037793046738483,0.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,-1.1880391100619079,0.0,-1.4191715978588444,False,False,False,True,False,6
-0.9949774937058796,0.5180235725132994,-0.2515205765888294,1.0,1.0,-0.7850187010698834,0.4041527212394904,3,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,2.461490634110094,False,False,False,True,False,5
-0.837359791314438,-0.3395843754324283,-0.7097987850562866,0.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,1
-0.6797420889229964,0.1964205920336515,-0.6334190836450437,1.0,1.0,1.088341755265735,0.4041527212394904,2,0.0,-1.6449050708254869,0.0,-1.1880391100619079,0.0,0.5211595181256249,False,False,False,True,False,1
0.4235818278170949,-0.017981394952780436,-0.3279002780000723,0.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-0.01210936687014236,1.0,2.461490634110094,False,False,False,True,False,6
-0.20688898174867157,-0.8755893428985058,-1.0916972921125008,0.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,-0.01210936687014236,0.0,-1.4191715978588444,False,False,False,True,False,1
0.8964349349914197,0.7324255594997313,0.855985093874192,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,1.163820376321623,0.0,0.5211595181256249,True,False,False,False,False,2
-0.049271279357229955,-0.017981394952780436,-0.4424698301169366,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,0.5211595181256249,True,False,False,False,False,5
0.10834642303421166,0.9468275464861633,-0.5570393822338009,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,1.0,0.5211595181256249,False,False,False,True,False,1
3.1030827684716025,-1.0899913298849377,-0.2515205765888294,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,1.0,1.6187585428550124,0.0,-1.1880391100619079,0.0,-1.4191715978588444,False,False,True,False,False,2
1.0540526373828614,0.6252245660065153,-0.4424698301169366,1.0,0.0,1.088341755265735,0.4041527212394904,3,0.0,1.6187585428550124,1.0,2.3397501195133885,0.0,-1.4191715978588444,False,True,False,False,False,1
0.10834642303421166,-0.017981394952780436,-0.7097987850562866,0.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,-1.1880391100619079,1.0,-1.4191715978588444,False,False,False,True,False,1
-0.20688898174867157,2.0188374814183208,-0.8243683371731508,1.0,1.0,1.088341755265735,0.4041527212394904,2,0.0,1.6187585428550124,0.0,-0.01210936687014236,1.0,0.5211595181256249,False,False,False,True,False,0
0.10834642303421166,1.804435494431891,-0.7861784864675294,0.0,1.0,1.088341755265735,0.4041527212394904,3,0.0,-0.013073263985237213,0.0,1.163820376321623,0.0,2.461490634110094,False,False,False,True,False,1
-0.20688898174867157,0.41082257902008346,0.26404240793705985,0.0,1.0,-0.7850187010698834,0.4041527212394904,2,1.0,-1.6449050708254869,0.0,-0.01210936687014236,1.0,2.461490634110094,True,False,False,False,False,2
-0.36450668414011317,-0.9827903363917218,-0.747988635761908,1.0,0.0,-0.7850187010698834,1.6897404491030699,1,0.0,1.6187585428550124,1.0,1.163820376321623,2.0,0.5211595181256249,False,False,False,True,False,5
-0.5221243865315548,-0.8755893428985058,-0.6334190836450437,0.0,1.0,-0.7850187010698834,-2.1670227344876687,0,0.0,1.6187585428550124,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,5
0.10834642303421166,0.8396265529929473,-0.3279002780000723,1.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,1.163820376321623,1.0,0.5211595181256249,False,False,False,True,False,1
1.526905744557186,-0.1251823884459964,-0.09876117376634373,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,1.6187585428550124,0.0,1.163820376321623,0.0,-1.4191715978588444,True,False,False,False,False,6
-0.36450668414011317,0.41082257902008346,0.28313733328987056,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,0.5211595181256249,False,False,False,True,False,2
-0.5221243865315548,-0.3395843754324283,-1.015317590701258,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,1.163820376321623,1.0,0.5211595181256249,False,False,False,True,False,1
0.4235818278170949,-0.6611873559120762,-0.3279002780000723,1.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,2.461490634110094,True,False,False,False,False,6
-0.6797420889229964,1.375631520459027,-0.5570393822338009,1.0,0.0,1.088341755265735,0.4041527212394904,1,1.0,-1.6449050708254869,0.0,1.163820376321623,1.0,0.5211595181256249,False,False,False,True,False,1
4.83687749477746,-0.5539863624188602,-0.2515205765888294,0.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,-1.4191715978588444,True,False,False,False,False,6
0.10834642303421166,2.0188374814183208,-0.4424698301169366,0.0,0.0,1.088341755265735,0.4041527212394904,2,0.0,-0.013073263985237213,1.0,2.3397501195133885,0.0,-1.4191715978588444,False,False,False,True,False,1
1.6845234469486279,0.7324255594997313,-0.060571323060722305,1.0,0.0,1.088341755265735,0.4041527212394904,2,0.0,1.6187585428550124,0.0,1.163820376321623,1.0,0.5211595181256249,True,False,False,False,False,6
0.8964349349914197,2.3404404618979684,1.657971958692242,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,1.0,-1.6449050708254869,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,3
-0.6797420889229964,-0.5539863624188602,-0.2515205765888294,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,2.0,-1.4191715978588444,False,False,False,False,True,6
-0.36450668414011317,0.1964205920336515,-0.17514087517758659,0.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,1.163820376321623,1.0,0.5211595181256249,False,False,False,True,False,6
-0.9949774937058796,-1.0899913298849377,-1.0916972921125008,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,1
-0.9949774937058796,0.41082257902008346,-0.8625581878787723,0.0,0.0,1.088341755265735,0.4041527212394904,1,0.0,-0.013073263985237213,1.0,-1.1880391100619079,1.0,-1.4191715978588444,False,False,False,True,False,1
-0.5221243865315548,-0.8755893428985058,-0.6334190836450437,0.0,1.0,-0.7850187010698834,-2.1670227344876687,0,0.0,1.6187585428550124,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,5
-0.36450668414011317,1.4828325139522431,-0.09876117376634373,1.0,1.0,1.088341755265735,0.4041527212394904,2,0.0,-0.013073263985237213,1.0,2.3397501195133885,0.0,0.5211595181256249,False,False,False,True,False,1
0.2659641254256533,2.2332394684047525,-0.09876117376634373,1.0,1.0,1.088341755265735,0.4041527212394904,2,1.0,-0.013073263985237213,0.0,1.163820376321623,2.0,2.461490634110094,False,False,False,True,False,1
-0.5221243865315548,-0.8755893428985058,-0.6334190836450437,0.0,1.0,-0.7850187010698834,-2.1670227344876687,0,0.0,1.6187585428550124,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,5
-0.5221243865315548,-0.8755893428985058,-0.6334190836450437,0.0,1.0,-0.7850187010698834,-2.1670227344876687,0,0.0,1.6187585428550124,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,5
2.314994256514394,0.8396265529929473,0.3595170347011134,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-0.01210936687014236,0.0,2.461490634110094,True,False,False,False,False,2
0.10834642303421166,0.8396265529929473,0.4358967361123563,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,1.6187585428550124,0.0,2.3397501195133885,2.0,-1.4191715978588444,False,False,False,True,False,2
1.6845234469486279,0.8396265529929473,0.7032256910517063,1.0,1.0,1.088341755265735,-2.1670227344876687,0,0.0,1.6187585428550124,0.0,2.3397501195133885,1.0,2.461490634110094,True,False,False,False,False,2
-0.6797420889229964,-1.0899913298849377,-1.1680769935237438,0.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,1
0.2659641254256533,0.5180235725132994,-0.2515205765888294,1.0,1.0,1.088341755265735,-2.1670227344876687,2,1.0,-0.013073263985237213,1.0,1.163820376321623,0.0,0.5211595181256249,False,False,False,True,False,5
-0.6797420889229964,1.375631520459027,-0.060571323060722305,1.0,0.0,1.088341755265735,0.4041527212394904,1,0.0,1.6187585428550124,1.0,2.3397501195133885,0.0,0.5211595181256249,True,False,False,False,False,5
-0.6797420889229964,0.8396265529929473,-0.7097987850562866,0.0,0.0,-0.7850187010698834,-2.1670227344876687,2,0.0,1.6187585428550124,1.0,1.163820376321623,1.0,-1.4191715978588444,False,False,False,True,False,1
-0.837359791314438,1.0540285399793792,-0.060571323060722305,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,1.0,0.5211595181256249,False,False,False,False,True,5
-0.36450668414011317,0.5180235725132994,-0.480659680822558,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,2.0,0.5211595181256249,False,True,False,False,False,1
2.6302296612972773,0.5180235725132994,1.1996937502247849,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,0.5211595181256249,False,True,False,False,False,3
0.7388172325999781,-0.1251823884459964,0.13037793046738483,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-0.01210936687014236,0.0,0.5211595181256249,True,False,False,False,False,2
0.4235818278170949,1.375631520459027,-0.5952292329394223,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,2.3397501195133885,2.0,-1.4191715978588444,True,False,False,False,False,1
-0.837359791314438,0.5180235725132994,0.5122764375235991,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,1.163820376321623,0.0,-1.4191715978588444,False,False,False,True,False,2
0.8964349349914197,0.5180235725132994,-0.5188495315281795,1.0,0.0,-0.7850187010698834,0.4041527212394904,0,0.0,-0.013073263985237213,1.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,False,True,1
-0.6797420889229964,1.0540285399793792,1.0469343474022992,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,-1.1880391100619079,1.0,-1.4191715978588444,False,False,False,True,False,3
-0.5221243865315548,1.0540285399793792,-0.9389378892900152,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.5221243865315548,-0.5539863624188602,-1.282646545640608,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,1
-0.5221243865315548,-0.23238338193921237,-0.6334190836450437,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-1.1880391100619079,2.0,0.5211595181256249,False,False,False,True,False,1
-0.5221243865315548,0.08921959854043553,-0.4424698301169366,0.0,0.0,-0.7850187010698834,0.4041527212394904,2,0.0,1.6187585428550124,1.0,2.3397501195133885,1.0,2.461490634110094,True,False,False,False,False,5
-0.20688898174867157,0.1964205920336515,-0.17514087517758659,1.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-1.6449050708254869,0.0,-0.01210936687014236,1.0,0.5211595181256249,False,False,False,True,False,6
0.10834642303421166,1.375631520459027,1.3142633023416492,1.0,0.0,1.088341755265735,0.4041527212394904,1,0.0,1.6187585428550124,0.0,1.163820376321623,0.0,0.5211595181256249,False,False,False,False,True,3
1.211670339774303,0.5180235725132994,1.2760734516360277,1.0,0.0,1.088341755265735,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-1.1880391100619079,2.0,-1.4191715978588444,True,False,False,False,False,3
-0.6797420889229964,2.1260384749115366,0.16856778117300628,1.0,1.0,1.088341755265735,1.6897404491030699,1,0.0,1.6187585428550124,0.0,1.163820376321623,0.0,0.5211595181256249,False,False,False,False,True,5
-0.36450668414011317,-1.0899913298849377,-0.7861784864675294,0.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,2.3397501195133885,0.0,-1.4191715978588444,False,True,False,False,False,5
1.3692880421657445,1.590033507445459,0.4740865868179777,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,1.0,1.6187585428550124,0.0,-0.01210936687014236,0.0,0.5211595181256249,True,False,False,False,False,6
-0.5221243865315548,0.1964205920336515,-0.5570393822338009,1.0,1.0,1.088341755265735,0.4041527212394904,3,0.0,1.6187585428550124,1.0,2.3397501195133885,0.0,0.5211595181256249,True,False,False,False,False,1
-0.5221243865315548,0.6252245660065153,-0.3279002780000723,1.0,1.0,1.088341755265735,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,2.3397501195133885,0.0,0.5211595181256249,False,False,False,False,True,5
-0.6797420889229964,-0.3395843754324283,-0.3279002780000723,1.0,0.0,-0.7850187010698834,-2.1670227344876687,1,0.0,1.6187585428550124,0.0,-1.1880391100619079,0.0,2.461490634110094,True,False,False,False,False,6
4.994495197168901,0.9468275464861633,0.13037793046738483,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,1.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,2.461490634110094,True,False,False,False,False,6
-0.837359791314438,0.8396265529929473,-0.213330725883208,1.0,0.0,-2.6583791574055016,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,2.3397501195133885,0.0,-1.4191715978588444,False,True,False,False,False,5
-0.9949774937058796,0.5180235725132994,-0.060571323060722305,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,6
