Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,NObeyesdad
-0.049271279357229955,-0.5539863624188602,-1.015317590701258,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,1.6187585428550124,1.0,-0.01210936687014236,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.20688898174867157,-0.7683883494052922,-1.5881653512855796,1.0,0.0,1.088341755265735,0.4041527212394904,1,0.0,1.6187585428550124,1.0,1.163820376321623,0.0,-1.4191715978588444,False,False,False,True,False,0
-0.049271279357229955,-1.0899913298849377,-1.5881653512855796,1.0,0.0,-0.7850187010698834,0.4041527212394904,0,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,-1.4191715978588444,False,False,False,True,False,0
-0.049271279357229955,-0.017981394952780436,-0.2515205765888294,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-1.1880391100619079,0.0,-1.4191715978588444,False,False,False,True,False,6
-0.20688898174867157,-0.5539863624188602,0.13037793046738483,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-1.1880391100619079,1.0,-1.4191715978588444,False,False,False,True,False,2
-0.837359791314438,-0.7683883494052922,-1.0916972921125008,0.0,0.0,1.088341755265735,0.4041527212394904,1,0.0,-0.013073263985237213,1.0,-1.1880391100619079,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.837359791314438,-1.0899913298849377,-1.5881653512855796,0.0,0.0,1.088341755265735,0.4041527212394904,0,0.0,1.6187585428550124,1.0,1.163820376321623,0.0,-1.4191715978588444,False,False,False,False,True,0
-0.36450668414011317,-0.5539863624188602,-0.8243683371731508,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.013073263985237213,1.0,-0.01210936687014236,0.0,-1.4191715978588444,True,False,False,False,False,1
0.7388172325999781,-0.017981394952780436,-0.3279002780000723,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,1.163820376321623,1.0,2.461490634110094,True,False,False,False,False,6
0.10834642303421166,-0.7683883494052922,0.24494748258424912,0.0,0.0,1.088341755265735,1.6897404491030699,3,0.0,-1.6449050708254869,0.0,1.163820376321623,0.0,-1.4191715978588444,False,False,False,True,False,3
-0.6797420889229964,-0.9827903363917218,-0.8625581878787723,1.0,0.0,1.088341755265735,0.4041527212394904,3,0.0,-0.013073263985237213,1.0,-1.1880391100619079,1.0,2.461490634110094,False,False,False,True,False,1
-0.6797420889229964,-1.0899913298849377,-1.1298871428181223,0.0,0.0,1.088341755265735,0.4041527212394904,3,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,-1.4191715978588444,False,False,False,False,True,1
-0.049271279357229955,-1.0899913298849377,-1.4735957991687152,0.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,1.163820376321623,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.20688898174867157,-0.4467853689256443,-1.015317590701258,1.0,0.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,2.3397501195133885,0.0,0.5211595181256249,False,False,False,True,False,1
-0.5221243865315548,-1.9475992778306654,-1.7027349034024437,0.0,0.0,1.088341755265735,-2.1670227344876687,2,0.0,-1.6449050708254869,0.0,-1.1880391100619079,0.0,0.5211595181256249,False,False,False,True,False,0
-0.5221243865315548,-1.9475992778306654,-1.7027349034024437,0.0,0.0,1.088341755265735,-2.1670227344876687,2,0.0,-1.6449050708254869,0.0,-1.1880391100619079,0.0,0.5211595181256249,False,False,False,True,False,0
-0.5221243865315548,-0.1251823884459964,-0.9007480385843938,0.0,1.0,1.088341755265735,-2.1670227344876687,1,0.0,-1.6449050708254869,0.0,-1.1880391100619079,0.0,0.5211595181256249,False,False,False,True,False,1
-0.5221243865315548,-1.6259962973510176,-1.1298871428181223,0.0,1.0,-0.7850187010698834,1.6897404491030699,2,0.0,-0.013073263985237213,1.0,1.163820376321623,0.0,0.5211595181256249,True,False,False,False,False,1
-0.36450668414011317,-0.5539863624188602,-1.0916972921125008,1.0,1.0,1.088341755265735,1.6897404491030699,2,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,1
2.1573765541229526,-1.5187953038578017,-0.2515205765888294,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,0.5211595181256249,True,False,False,False,False,2
0.10834642303421166,-1.4115943103645856,-1.2062668442293651,0.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,1.163820376321623,0.0,0.5211595181256249,False,False,False,True,False,1
0.10834642303421166,-1.4115943103645856,-1.2062668442293651,0.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,1.163820376321623,0.0,0.5211595181256249,False,False,False,True,False,1
-0.5221243865315548,-0.5539863624188602,0.05399822905614198,1.0,1.0,1.088341755265735,-2.1670227344876687,1,0.0,1.6187585428550124,0.0,1.163820376321623,1.0,-1.4191715978588444,False,False,False,True,False,2
-0.36450668414011317,-1.3043933168713697,-1.0916972921125008,1.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-1.6449050708254869,0.0,-1.1880391100619079,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.9949774937058796,-1.5187953038578017,-1.3590262470518508,1.0,1.0,-0.7850187010698834,1.6897404491030699,2,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,1
-0.36450668414011317,-2.162001264817097,-1.4354059484630937,1.0,0.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,2.3397501195133885,0.0,-1.4191715978588444,False,False,False,False,True,1
-0.837359791314438,-0.9827903363917218,-0.9389378892900152,1.0,1.0,1.088341755265735,-2.1670227344876687,2,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,2.461490634110094,False,False,False,True,False,1
-1.1525951960973213,0.5180235725132994,-1.1298871428181223,1.0,1.0,1.088341755265735,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,-1.1880391100619079,1.0,-1.4191715978588444,False,False,False,True,False,1
-1.4678306008802045,-0.5539863624188602,-0.022381472355100875,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,2.3397501195133885,2.0,-1.4191715978588444,False,False,False,False,True,2
-1.1525951960973213,-0.017981394952780436,-0.060571323060722305,1.0,0.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,-0.01210936687014236,1.0,-1.4191715978588444,False,False,False,True,False,6
-0.837359791314438,-0.7683883494052922,-0.40427997941131516,1.0,0.0,1.088341755265735,0.4041527212394904,2,1.0,1.6187585428550124,0.0,1.163820376321623,1.0,0.5211595181256249,True,False,False,False,False,6
-0.20688898174867157,-0.3395843754324283,-0.4424698301169366,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,1.0,-0.013073263985237213,0.0,-1.1880391100619079,2.0,-1.4191715978588444,False,False,False,False,True,5
-0.837359791314438,-0.5539863624188602,-0.9771277399956366,0.0,1.0,1.088341755265735,-2.1670227344876687,1,0.0,1.6187585428550124,1.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,1
-0.6797420889229964,-1.3043933168713697,-1.282646545640608,1.0,1.0,-0.7850187010698834,1.6897404491030699,2,0.0,-0.013073263985237213,0.0,-0.01210936687014236,1.0,-1.4191715978588444,False,False,False,True,False,1
-0.837359791314438,-0.5539863624188602,-1.1680769935237438,1.0,1.0,1.088341755265735,0.4041527212394904,2,1.0,1.6187585428550124,1.0,-0.01210936687014236,2.0,2.461490634110094,False,False,False,True,False,1
5.78258370912611,-0.5539863624188602,-0.7861784864675294,0.0,1.0,1.088341755265735,0.4041527212394904,3,0.0,-0.013073263985237213,0.0,-0.01210936687014236,1.0,2.461490634110094,False,False,False,True,False,1
1.526905744557186,-0.23238338193921237,-0.4424698301169366,0.0,1.0,1.088341755265735,-2.1670227344876687,1,0.0,-1.6449050708254869,0.0,-1.1880391100619079,0.0,0.5211595181256249,True,False,False,False,False,5
-0.049271279357229955,-1.5187953038578017,-1.3590262470518508,0.0,0.0,1.088341755265735,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,1.163820376321623,2.0,2.461490634110094,False,False,False,True,False,1
1.8421411493400695,-0.7683883494052922,-0.2515205765888294,1.0,0.0,1.088341755265735,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,-1.1880391100619079,0.0,0.5211595181256249,True,False,False,False,False,2
0.4235818278170949,-1.0899913298849377,-0.9771277399956366,0.0,1.0,1.088341755265735,0.4041527212394904,3,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,0.5211595181256249,True,False,False,False,False,1
1.211670339774303,-0.3395843754324283,0.13037793046738483,1.0,1.0,1.088341755265735,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,1.163820376321623,0.0,0.5211595181256249,True,False,False,False,False,2
0.8964349349914197,-0.8755893428985058,-1.0535074414068795,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,1.163820376321623,0.0,0.5211595181256249,True,False,False,False,False,1
2.1573765541229526,-2.162001264817097,-1.015317590701258,1.0,1.0,-0.7850187010698834,-2.1670227344876687,3,1.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,0.5211595181256249,True,False,False,False,False,5
1.0540526373828614,-0.23238338193921237,-0.9007480385843938,1.0,1.0,1.088341755265735,-2.1670227344876687,2,0.0,-0.013073263985237213,0.0,-0.01210936687014236,1.0,0.5211595181256249,True,False,False,False,False,1
1.6845234469486279,-1.8403982843374496,-1.5881653512855796,1.0,0.0,1.088341755265735,0.4041527212394904,2,0.0,-1.6449050708254869,0.0,-1.1880391100619079,1.0,-1.4191715978588444,True,False,False,False,False,1
2.4726119589058357,-1.6259962973510176,-0.9389378892900152,1.0,0.0,1.088341755265735,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-1.1880391100619079,0.0,0.5211595181256249,True,False,False,False,False,5
-0.5221243865315548,-0.7683883494052922,-1.015317590701258,1.0,1.0,1.088341755265735,0.4041527212394904,3,1.0,-0.013073263985237213,0.0,1.163820376321623,0.0,0.5211595181256249,False,False,False,True,False,1
0.7388172325999781,0.41082257902008346,-0.5570393822338009,1.0,0.0,1.088341755265735,0.4041527212394904,3,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,0.5211595181256249,True,False,False,False,False,1
-0.36450668414011317,0.30362158552686747,-0.2897104272944509,1.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,5
3.260700470863044,-0.7683883494052922,-0.36609012870569374,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-1.6449050708254869,0.0,-1.1880391100619079,0.0,-1.4191715978588444,True,False,False,False,False,6
-0.20688898174867157,-0.5539863624188602,-1.0535074414068795,0.0,0.0,1.088341755265735,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,2.0,0.5211595181256249,False,False,False,True,False,1
2.1573765541229526,-0.6611873559120762,-1.0229555608423824,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,1.163820376321623,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.9949774937058796,-1.4115943103645856,-1.4735957991687152,1.0,1.0,1.088341755265735,-2.1670227344876687,3,0.0,-1.6449050708254869,0.0,-0.01210936687014236,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.9949774937058796,-1.3043933168713697,-1.4735957991687152,0.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.20688898174867157,-0.23238338193921237,-0.747988635761908,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-1.6449050708254869,0.0,-1.1880391100619079,0.0,0.5211595181256249,False,False,False,True,False,1
-0.36450668414011317,-0.23238338193921237,-1.3208363963462295,0.0,1.0,1.088341755265735,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,-1.1880391100619079,1.0,-1.4191715978588444,False,False,False,True,False,0
-0.20688898174867157,-2.3764032518035294,-1.015317590701258,1.0,1.0,-0.7850187010698834,-2.1670227344876687,1,1.0,-1.6449050708254869,0.0,-1.1880391100619079,0.0,0.5211595181256249,False,False,False,True,False,6
1.0540526373828614,-0.8755893428985058,-0.7097987850562866,0.0,0.0,1.088341755265735,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,0.5211595181256249,True,False,False,False,False,5
1.3692880421657445,-0.7683883494052922,-0.9389378892900152,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,1.0,-1.4191715978588444,False,False,False,True,False,1
-0.20688898174867157,-1.0899913298849377,-0.13695102447196517,1.0,1.0,1.088341755265735,0.4041527212394904,2,0.0,1.6187585428550124,0.0,2.3397501195133885,0.0,-1.4191715978588444,False,False,False,True,False,2
-0.9949774937058796,-1.1971923233781536,-1.7791146048136866,1.0,1.0,-0.7850187010698834,-2.1670227344876687,2,0.0,-1.6449050708254869,0.0,-1.1880391100619079,2.0,-1.4191715978588444,False,False,False,True,False,0
-0.20688898174867157,-0.4467853689256443,-1.015317590701258,1.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-1.6449050708254869,0.0,-0.01210936687014236,1.0,0.5211595181256249,False,False,False,True,False,1
-0.20688898174867157,-0.7683883494052922,-0.13695102447196517,1.0,0.0,1.088341755265735,-2.1670227344876687,1,1.0,1.6187585428550124,0.0,-0.01210936687014236,2.0,0.5211595181256249,False,False,False,True,False,2
2.6302296612972773,-1.7331972908442335,-0.2515205765888294,1.0,1.0,-0.7850187010698834,0.4041527212394904,3,0.0,-1.6449050708254869,0.0,-1.1880391100619079,0.0,0.5211595181256249,True,False,False,False,False,2
0.2659641254256533,-1.5187953038578017,0.588656138934842,1.0,1.0,1.088341755265735,0.4041527212394904,1,1.0,-1.6449050708254869,0.0,-1.1880391100619079,1.0,0.5211595181256249,False,False,False,True,False,4
-0.20688898174867157,-1.0899913298849377,-0.3279002780000723,1.0,1.0,-0.7850187010698834,-2.1670227344876687,1,1.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,2.461490634110094,False,False,False,True,False,2
-0.36450668414011317,-0.1251823884459964,-0.8243683371731508,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,1.0,0.5211595181256249,False,False,False,True,False,1
-0.36450668414011317,-0.1251823884459964,-0.8243683371731508,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,1.0,0.5211595181256249,False,False,False,True,False,1
-0.5221243865315548,-0.7683883494052922,-1.3590262470518508,0.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-1.6449050708254869,0.0,-0.01210936687014236,1.0,-1.4191715978588444,False,False,False,True,False,1
-0.049271279357229955,-2.162001264817097,-0.9007480385843938,1.0,0.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,-1.4191715978588444,False,False,False,True,False,6
-0.20688898174867157,-1.0899913298849377,-0.9007480385843938,1.0,0.0,1.088341755265735,0.4041527212394904,2,0.0,-0.013073263985237213,0.0,2.3397501195133885,0.0,0.5211595181256249,False,False,False,False,True,1
-0.5221243865315548,-2.162001264817097,-1.6912779481907574,1.0,0.0,-2.6583791574055016,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,2.3397501195133885,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.5221243865315548,-1.0899913298849377,-0.7097987850562866,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-0.01210936687014236,0.0,0.5211595181256249,False,False,False,True,False,5
-0.5221243865315548,0.5180235725132994,-0.3279002780000723,1.0,0.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.013073263985237213,1.0,-1.1880391100619079,2.0,2.461490634110094,False,False,False,True,False,5
-0.5221243865315548,0.1964205920336515,-0.7670835611147188,1.0,1.0,1.088341755265735,1.6897404491030699,3,0.0,1.6187585428550124,0.0,-1.1880391100619079,2.0,-1.4191715978588444,False,False,False,True,False,1
-0.36450668414011317,-0.9827903363917218,-0.9007480385843938,1.0,1.0,1.088341755265735,0.4041527212394904,2,0.0,1.6187585428550124,0.0,-0.01210936687014236,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.20688898174867157,-0.7683883494052922,-0.17514087517758659,1.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,-1.1880391100619079,0.0,-1.4191715978588444,False,False,False,True,False,2
-0.6797420889229964,-1.0899913298849377,-1.3972160977574724,0.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,-1.1880391100619079,1.0,-1.4191715978588444,True,False,False,False,False,1
-0.049271279357229955,-0.8755893428985058,-1.0916972921125008,0.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,1.0,0.5211595181256249,False,False,False,True,False,1
2.4726119589058357,-0.23238338193921237,-0.2515205765888294,0.0,0.0,1.088341755265735,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-1.1880391100619079,0.0,-1.4191715978588444,True,False,False,False,False,6
-0.5221243865315548,-0.7683883494052922,-0.7861784864675294,1.0,1.0,1.088341755265735,-2.1670227344876687,1,1.0,1.6187585428550124,0.0,-1.1880391100619079,0.0,0.5211595181256249,False,False,False,True,False,1
4.206406685211694,-1.1971923233781536,-1.3972160977574724,1.0,0.0,1.088341755265735,0.4041527212394904,1,1.0,1.6187585428550124,1.0,1.163820376321623,0.0,-1.4191715978588444,False,False,False,True,False,1
1.526905744557186,-0.23238338193921237,-0.36609012870569374,1.0,0.0,1.088341755265735,-2.1670227344876687,1,0.0,-0.013073263985237213,0.0,-0.01210936687014236,0.0,0.5211595181256249,True,False,False,False,False,6
-0.837359791314438,-1.1971923233781536,-1.4354059484630937,1.0,1.0,-0.7850187010698834,-2.1670227344876687,0,0.0,-0.013073263985237213,0.0,1.163820376321623,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.837359791314438,-0.1251823884459964,-0.6334190836450437,1.0,0.0,-0.7850187010698834,-2.1670227344876687,0,0.0,-0.013073263985237213,0.0,1.163820376321623,0.0,-1.4191715978588444,False,False,False,True,False,1
-0.5221243865315548,-0.4467853689256443,-1.0535074414068795,0.0,1.0,-2.6583791574055016,0.4041527212394904,3,0.0,-0.013073263985237213,1.0,2.3397501195133885,0.0,-1.4191715978588444,True,False,False,False,False,1
-0.837359791314438,-0.6611873559120762,-1.282646545640608,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,-0.01210936687014236,1.0,-1.4191715978588444,False,False,False,True,False,1
-0.6797420889229964,-0.8755893428985058,-1.282646545640608,0.0,1.0,1.088341755265735,-2.1670227344876687,1,0.0,1.6187585428550124,0.0,-0.01210936687014236,1.0,-1.4191715978588444,False,False,False,True,False,1
-0.837359791314438,-0.017981394952780436,-0.8625581878787723,1.0,1.0,1.088341755265735,0.4041527212394904,0,0.0,1.6187585428550124,1.0,2.3397501195133885,1.0,-1.4191715978588444,False,False,False,True,False,1
-1.1525951960973213,-0.7683883494052922,-0.8243683371731508,0.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,1.6187585428550124,0.0,-0.01210936687014236,1.0,-1.4191715978588444,False,False,False,True,False,1
