Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
1.526905744557186,-0.2323833819392123,-0.4424698301169366,0.0,1.0,1.088341755265735,-2.1670227344876687,1,0.0,-1.6449050708254869,0.0,-1.188039110061908,0.0,0.5211595181256249,True,False,False,False,False
0.3006502651024261,-1.516029518225678,-0.3112531693180893,1.0,1.0,-0.5823904140312542,-1.8688756565801865,1,0.0,-0.3261777282590963,0.0,-1.188039110061908,0.0,0.5211595181256249,True,False,False,False,False
-0.9949774937058796,-0.8755893428985058,-1.0916972921125008,0.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,-1.188039110061908,2.0,-1.4191715978588444,True,False,False,False,False
-0.3645066841401131,-2.162001264817097,-1.4354059484630937,1.0,0.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.0130732639852372,0.0,2.3397501195133885,0.0,-1.4191715978588444,False,False,False,False,True
0.2659641254256533,-1.0818226141807554,0.7203448262884108,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-1.5937406163538177,0.0,-1.188039110061908,0.37465,0.5211595181256249,False,False,False,True,False
2.1573765541229526,-2.162001264817097,-1.015317590701258,1.0,1.0,-0.7850187010698834,-2.1670227344876687,3,1.0,-0.0130732639852372,0.0,-1.188039110061908,0.0,0.5211595181256249,True,False,False,False,False
0.1810729647123488,-0.0179813949527804,-0.3257628684357803,1.0,1.0,0.4543141489816831,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-0.5391493184712597,0.658783,0.5211595181256249,False,False,False,True,False
-0.7612247668220858,-1.75710311239322,-1.7027349034024435,0.0,1.0,1.088341755265735,-2.1670227344876687,2,0.0,-1.0125196588888778,0.0,-1.188039110061908,0.466169,0.5211595181256249,False,False,False,True,False
-0.9949774937058796,-2.629976481812383,-1.186275182992136,0.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-1.579073712073937,1.0,-0.6031634059013898,1.783319,0.5211595181256249,False,False,False,True,False
0.2505621964010688,-0.3427896851378736,0.6874068056619761,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.7144541565468587,0.0,-0.9406811126517768,0.881848,0.5211595181256249,False,False,False,True,False
-0.5221243865315548,-1.9475992778306652,-1.7027349034024435,0.0,0.0,1.088341755265735,-2.1670227344876687,2,0.0,-1.6449050708254869,0.0,-1.188039110061908,0.0,0.5211595181256249,False,False,False,True,False
-0.5257744972835356,0.0970452710654415,1.711763432726929,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.4567046908246341,0.0,0.7831354646284097,0.906247,0.5211595181256249,False,False,False,True,False
-0.7538624439433815,0.5291510356378962,1.8047368152190184,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,1.545448498932714,0.0,0.5293592426799381,0.655558,0.5211595181256249,False,False,False,True,False
-0.1040536760889112,-1.48959375323025,-0.2310623499455296,1.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.0130732639852372,0.0,-0.7297592983344426,0.0,-1.4191715978588444,False,False,False,True,False
0.2645761439383942,-0.8932989470235873,0.7011565649404756,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,0.7233071571694938,0.0,-1.1366639155116027,0.670402,0.5211595181256249,False,False,False,True,False
0.1539653994019619,-0.1677090225647557,0.6945246682263404,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-1.156670785209725,0.0,-0.9125152434428476,0.946888,0.5211595181256249,False,False,False,True,False
2.336372575960556,-2.077666243235984,-0.2671944551154306,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,-1.188039110061908,0.0,0.5211595181256249,True,False,False,False,False
-0.3645066841401131,-1.0899913298849375,-0.1751408751775865,1.0,1.0,-2.6583791574055016,-2.1670227344876687,1,0.0,-0.0130732639852372,0.0,-1.188039110061908,2.0,0.5211595181256249,False,False,False,True,False
-0.9624546569944294,1.1334215957604552,2.108590390613822,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,0.7586248929649375,0.0,1.1615237855331697,0.840911,0.5211595181256249,False,False,False,True,False
0.2646852153884492,-1.294016260701228,0.5887851442505255,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-1.639090854097715,0.0,-1.1784823290389883,1.0,0.5211595181256249,False,False,False,True,False
-0.7324051580283227,-0.2715546249616339,-1.431395059392736,0.0,0.0,0.5651140531716533,0.4041527212394904,1,0.0,-0.0130732639852372,0.0,1.0018184152508096,1.0,0.5211595181256249,False,False,False,True,False
-1.0252672028098475,-1.968321229872904,-1.1748702423571105,0.0,1.0,-1.2097750841371395,-0.7295389598138237,1,0.0,-1.5221276775106332,1.0,-1.0876288211502494,1.915191,0.5211595181256249,False,False,False,True,False
-0.4693878675769142,0.2933838906482649,1.7163744371112757,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-1.1517769216210114,0.0,0.8609631987518135,0.94232,0.5211595181256249,False,False,False,True,False
-0.6797420889229964,-1.5187953038578017,-1.3399313216990405,0.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.0130732639852372,0.0,2.3397501195133885,0.0,0.5211595181256249,False,False,False,True,False
0.2532870912400122,-0.9775589279092548,0.5953375678853426,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-1.591325505279694,0.0,-1.1348282891824804,0.922749,0.5211595181256249,False,False,False,True,False
-0.837359791314438,-0.3395843754324283,-0.8625581878787723,0.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.0130732639852372,0.0,1.163820376321623,1.0,0.5211595181256249,True,False,False,False,False
0.2659641254256533,-0.7360136493703408,0.9653297397566172,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,0.940414219910555,0.0,-1.188039110061908,0.232108,0.5211595181256249,False,False,False,True,False
1.305157969976036,0.2168209410954103,-0.5284388884708089,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,-1.188039110061908,1.339232,0.5211595181256249,True,False,False,False,False
-0.9949774937058796,-1.0899913298849375,-1.0916972921125008,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,1.6187585428550124,0.0,2.3397501195133885,0.0,-1.4191715978588444,False,False,False,True,False
0.2659641254256533,-0.8401808547476983,0.9253936199376306,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,1.0863799432006087,0.0,-1.188039110061908,0.33929,0.5211595181256249,False,False,False,True,False
-0.837359791314438,-1.0899913298849375,-1.015317590701258,0.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.0130732639852372,0.0,-1.188039110061908,1.0,0.5211595181256249,False,False,False,True,False
-0.5533656337048598,0.2122434586732505,1.6977762471465925,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.2787615914477394,0.0,0.6054477767131613,0.926443,0.5211595181256249,False,False,False,True,False
-0.9949774937058796,-0.8755893428985058,-1.2062668442293651,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-1.6449050708254869,0.0,-0.0121093668701423,1.0,-1.4191715978588444,False,False,False,True,False
-0.6797420889229964,-0.3395843754324283,-1.015317590701258,0.0,1.0,1.088341755265735,0.4041527212394904,0,0.0,-0.0130732639852372,0.0,2.3397501195133885,0.0,0.5211595181256249,False,False,False,True,False
-0.9949774937058796,-1.4115943103645856,-1.4735957991687152,1.0,1.0,1.088341755265735,-2.1670227344876687,3,0.0,-1.6449050708254869,0.0,-0.0121093668701423,0.0,-1.4191715978588444,False,False,False,True,False
-0.2068889817486715,0.1707030736946286,-1.3562033296673928,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.9483185001123622,0.0,1.4014522588258151,2.0,-1.4191715978588444,False,False,False,True,False
0.2659641254256533,-0.8358499346105717,0.704656397428691,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,0.8896528278951753,0.0,-1.188039110061908,0.393838,0.5211595181256249,False,False,False,True,False
-0.0945721832015543,-1.2122326227652525,-0.9259914153312576,0.0,1.0,-0.0407700589768691,-0.0373335315615969,1,0.0,0.0865696498040423,0.0,1.061492145998819,1.887386,0.5211595181256249,False,False,False,True,False
-0.2068889817486715,-0.2323833819392123,-0.747988635761908,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-1.6449050708254869,0.0,-1.188039110061908,0.0,0.5211595181256249,False,False,False,True,False
-0.6021820427833232,-1.8487278015318729,-0.8190061766152762,1.0,0.0,-0.7776170539069016,0.4041527212394904,1,0.0,-1.3055199553024657,0.0,1.065925401130652,1.228995,-1.4191715978588444,False,False,False,True,False
0.2659641254256533,-0.6855755819317808,0.9403450610584336,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,1.1441239435174575,0.0,-1.188039110061908,0.110518,0.5211595181256249,False,False,False,True,False
0.2659641254256533,-0.6406262053600765,0.9655513936501128,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,1.0238807849986271,0.0,-1.188039110061908,0.088309,0.5211595181256249,False,False,False,True,False
-0.9949774937058796,-1.0899913298849375,-1.3590262470518508,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-1.6449050708254869,0.0,-0.0121093668701423,1.0,0.5211595181256249,False,False,False,True,False
-0.9949774937058796,0.0892195985404355,-0.4424698301169366,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.0130732639852372,0.0,-0.0121093668701423,0.0,-1.4191715978588444,False,False,False,True,False
1.684523446948628,-1.8403982843374496,-1.5881653512855796,1.0,0.0,1.088341755265735,0.4041527212394904,2,0.0,-1.6449050708254869,0.0,-1.188039110061908,1.0,-1.4191715978588444,True,False,False,False,False
-0.2795614605548889,-1.047507576163577,-0.1746582700342197,1.0,1.0,-2.426696923049563,-2.147846907938856,1,0.0,0.0555909547829869,0.0,0.9835103650790568,1.426103,-1.4191715978588444,False,False,False,True,False
0.2658339332034779,-0.6802905729525668,0.6959705359740551,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,1.0551825827174364,0.0,-1.1066200865027964,0.629578,0.5211595181256249,False,False,False,True,False
-0.6287106782728266,0.777525017462328,1.968958099743931,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,1.318586345650362,0.0,0.6603636957202167,0.688058,0.5211595181256249,False,False,False,True,False
-0.2337342712022793,-0.917558531851101,-0.1528779489493417,1.0,1.0,0.4586416116358184,-1.6318209930885097,1,0.0,0.6058397445540982,0.0,-0.8866212704977648,0.598244,-1.4191715978588444,False,False,False,True,False
0.2196694419677511,-1.2449289257806833,-0.2381058950604206,1.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.0130732639852372,0.0,-1.188039110061908,0.0,0.5211595181256249,False,False,False,True,False
-0.6185786971277001,0.8178754714131732,1.9552809775614743,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,1.1337601797122152,0.0,0.7006322338460754,0.731213,0.5211595181256249,False,False,False,True,False
-0.7779383903659718,-1.0871612236567187,-1.5881653512855796,0.0,0.0,1.088341755265735,0.4041527212394904,2,0.0,1.5362188582332257,1.0,0.3356095304024332,0.0,0.5211595181256249,False,False,False,True,False
-0.3648718843565544,-0.1311749239822669,-1.3549046074144466,1.0,1.0,1.088341755265735,1.3234996460138375,2,0.0,-0.3809273172103937,0.0,-1.0669536244054518,0.646423,-1.4191715978588444,False,False,False,True,False
-0.9949774937058796,-1.0899913298849375,-1.015317590701258,1.0,1.0,1.088341755265735,-2.1670227344876687,1,0.0,-1.6449050708254869,1.0,-1.188039110061908,2.0,-1.4191715978588444,False,False,False,False,True
-0.837359791314438,-0.7683883494052922,-1.0916972921125008,0.0,0.0,1.088341755265735,0.4041527212394904,1,0.0,-0.0130732639852372,1.0,-1.188039110061908,0.0,-1.4191715978588444,False,False,False,True,False
-0.5221243865315548,-0.4467853689256443,-1.1298871428181223,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-1.6449050708254869,0.0,-0.0121093668701423,1.0,-1.4191715978588444,False,False,False,True,False
-0.8590694231710256,0.4781126426357759,1.608545164504849,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,0.6585593347376866,0.0,-0.0294108211817227,0.675076,0.5211595181256249,False,False,False,True,False
-0.5739845510608991,-2.061146570138679,-0.8299840401498604,1.0,0.0,-0.2341252117566369,0.6734936349287333,1,0.0,-0.0130732639852372,0.0,0.1091148784960104,1.261043,-1.4191715978588444,False,False,False,True,False
0.1083464230342116,-1.4115943103645856,-1.2062668442293651,0.0,1.0,-0.7850187010698834,-2.1670227344876687,1,0.0,-0.0130732639852372,0.0,1.163820376321623,0.0,0.5211595181256249,False,False,False,True,False
-0.5221243865315548,-0.9827903363917218,-1.225361769582176,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-1.188039110061908,1.0,0.5211595181256249,False,False,False,False,True
-0.519504307464702,0.5762015516820684,-0.3164401148409266,1.0,1.0,1.088341755265735,-2.1670227344876687,1,0.0,-0.0130732639852372,0.0,2.1956669758693312,0.0,0.5211595181256249,False,False,False,True,False
-0.3645066841401131,-0.9827903363917218,-0.9007480385843938,1.0,1.0,1.088341755265735,0.4041527212394904,2,0.0,1.6187585428550124,0.0,-0.0121093668701423,0.0,-1.4191715978588444,False,False,False,True,False
-0.5221243865315548,0.5180235725132994,-0.3279002780000723,1.0,0.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.0130732639852372,1.0,-1.188039110061908,2.0,2.461490634110094,False,False,False,True,False
1.4780819274467103,-0.2126369589377607,-0.3498034940245211,1.0,1.0,1.088341755265735,-0.0075901738897451,1,0.0,-0.013502435750436,0.0,0.866718198914994,0.681773,-1.4191715978588444,True,False,False,False,False
-0.2082022524449969,0.4139850083281326,-1.238099879715484,1.0,1.0,1.088341755265735,0.4041527212394904,2,0.0,0.0281778122598771,0.0,1.163820376321623,0.152985,-1.4191715978588444,False,False,False,True,False
-0.4571174870634428,-0.2799591828515009,1.338673414735967,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.8535678180799897,0.0,-0.3152052581778199,0.604692,0.5211595181256249,False,False,False,True,False
-0.5221243865315548,0.1964205920336515,-0.2515205765888294,1.0,1.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.0130732639852372,1.0,1.163820376321623,1.0,0.5211595181256249,False,False,False,True,False
-1.1661753797176653,-0.7165888293493685,-0.0298739773548874,1.0,1.0,-0.6689284269512215,0.4041527212394904,1,0.0,-1.2709365438201,0.0,1.624840104350725,1.256119,-1.4191715978588444,False,False,False,True,False
2.472611958905836,-0.2323833819392123,-0.2515205765888294,0.0,0.0,1.088341755265735,0.4041527212394904,1,0.0,1.6187585428550124,0.0,-1.188039110061908,0.0,-1.4191715978588444,True,False,False,False,False
-0.5692716241416922,-0.1425489493918968,1.3482447460690632,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-1.0685959270991363,0.0,0.0980505555423191,0.534553,0.5211595181256249,False,False,False,True,False
-0.837359791314438,-2.162001264817097,-1.5881653512855796,0.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-1.6449050708254869,0.0,-1.188039110061908,0.0,0.5211595181256249,False,False,False,True,False
0.2659641254256533,-0.7713149365276567,0.9428916748730364,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,0.7960721692683075,0.0,-1.188039110061908,0.218645,0.5211595181256249,False,False,False,True,False
2.2200237589685625,-1.597609474274014,-0.2515205765888294,1.0,1.0,0.4657791149744573,-1.9931109978377397,1,0.0,-0.9927777576897246,0.0,0.7509314526813601,0.0,0.5211595181256249,True,False,False,False,False
2.2275397591070987,-1.561375538473308,-0.339959525347237,1.0,1.0,-0.7850187010698834,0.4041527212394904,1,0.0,-0.9258726536092746,0.0,-1.188039110061908,0.0,0.5211595181256249,True,False,False,False,False
-0.5221243865315548,-0.8954429668934514,-0.6723191510042376,1.0,1.0,-2.391485239912279,0.4041527212394904,0,0.0,0.3095921028448987,0.0,-0.2149501919922628,0.572877,0.5211595181256249,False,False,False,True,False
-0.8357503569553187,-1.5677754377848525,-1.619146218443053,0.0,0.0,0.5718281770471602,0.4041527212394904,2,0.0,-1.6449050708254869,1.0,0.0705949478982776,0.0,0.5211595181256249,False,False,False,True,False
-0.4185842145067,0.2939627760131282,1.842912268350924,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,-0.9996787744008522,0.0,1.0828846598869637,0.878258,0.5211595181256249,False,False,False,True,False
0.2659549835989147,-0.7953708394675334,0.6987190595293389,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,0.916033020884555,0.0,-1.0007664188099032,0.419446,0.5211595181256249,False,False,False,True,False
-0.7693222186647437,-0.7505715442867191,-0.1751408751775865,1.0,1.0,0.7950784159891324,0.3244321406469419,1,0.0,-1.6416495663708406,0.0,-1.188039110061908,1.554404,-1.4191715978588444,False,False,False,True,False
0.2659641254256533,-0.6554521027601873,0.9535970920126868,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,1.0220661880294206,0.0,-1.188039110061908,0.178301,0.5211595181256249,False,False,False,True,False
0.2659641254256533,-0.8458839476015372,0.8926364282542869,1.0,1.0,1.088341755265735,0.4041527212394904,1,0.0,1.0951640938168292,0.0,-1.188039110061908,0.479348,0.5211595181256249,False,False,False,True,False
-1.1525951960973213,-0.0179813949527804,-0.0605713230607223,1.0,0.0,-0.7850187010698834,0.4041527212394904,2,0.0,-0.0130732639852372,0.0,-0.0121093668701423,1.0,-1.4191715978588444,False,False,False,True,False
2.216964872218252,-0.2532875756703883,-0.3575136811733294,1.0,1.0,0.0478754844564766,0.4041527212394904,1,0.0,-1.5962797466452612,0.0,-1.188039110061908,0.0,-1.4191715978588444,True,False,False,False,False
1.94166979322136,-1.815506213648325,-0.92300401425981,1.0,1.0,-0.2443593799295987,0.2052812988530897,1,0.0,1.028303049195164,0.0,-1.188039110061908,0.990741,0.5211595181256249,True,False,False,False,False
